Module,SourceDatabaseName,Name,FacilityType,BillingType,InspectionDate,Type,FollowupInspectionRequired,NextInspection,NumCritical,NumNonCritical,NumRepeat,TotHazardRating
Food,St. Louis EHS Live,Beginning Futures,DAYCARE CENTER,Medium Complexity,20140403,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Vinh Chop Suey,RESTAURANT,Medium Complexity,20140403,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Alpha Brewing,RESTAURANT,Initial Permit Application,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nora's,CARRYOUT,Low Complexity,20140403,Re-inspection,No,,0,2,2,98
Food,St. Louis EHS Live,Tom Jon's,COMMISSARY,Medium Complexity,20140403,Routine,No,,1,4,1,93
Food,St. Louis EHS Live,Alumni Saint Louis,RESTAURANT,Medium Complexity,20140403,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Riverbend,RESTAURANT,High Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Vincent De Paul Church,CHURCHES,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Food & Concessions Stand 120,CONCESSION STAND,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Foods & Concessions #108,CARRYOUT,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Scottrade Ctr (Family Foods) #311,CARRYOUT,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Feraro's Jersey Style Pizza,RESTAURANT,Medium Complexity,20140403,Routine,No,,0,4,0,96
Food,St. Louis EHS Live,Pebbles Little PPL Care,DAYCARE CENTER,Initial Permit Application,20140403,Opening,Yes,6-May-14,0,0,0,100
Food,St. Louis EHS Live,Andres Ribs,CARRYOUT,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140403,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Southtown Pizza,CARRYOUT,Initial Permit Application,20140403,Opening,Yes,6-May-14,0,0,0,100
Food,St. Louis EHS Live,Street Life Mobile Food Svcs,TRUCK - PREP,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Civil Life Brewing Co,RESTAURANT,Low Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Scottrade Ctr North Food Court #115-117,CARRYOUT,Medium Complexity,20140403,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Restituo,NON-ALCOHOLIC BEVERAGES,Initial Permit Application,20140403,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Sigma Aldrich - LACLEDE,RESTAURANT,Medium Complexity,20140403,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Ameren UE,RESTAURANT,High Complexity,20140403,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Scottrade Ctr Mezzanine Dog & Drink #301,CARRYOUT,Medium Complexity,20140403,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kings Food Phillips Inc,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140403,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Kings Food Phillips Inc,CARRYOUT,Medium Complexity,20140403,Routine,Yes,7-Apr-14,2,1,0,93
Food,St. Louis EHS Live,Rib Shack,RESTAURANT,Medium Complexity,20140404,Re-inspection,No,,2,0,0,94
Food,St. Louis EHS Live,Everest Cafe & Bar,RESTAURANT,High Complexity,20140404,Routine,Yes,9-Apr-14,3,2,0,93
Food,St. Louis EHS Live,Southwest Food Svc @ Construction Careers Center,SCHOOL - PREP,Medium Complexity,20140404,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Blue Note Lounge 1St Flr,RESTAURANT,Medium Complexity,20140404,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Six Stars Market,CARRYOUT,Low Complexity,20140404,Re-inspection,No,,0,2,2,98
Food,St. Louis EHS Live,E & L Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140404,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,R-Space/Mei Yang,RESTAURANT,Initial Permit Application,20140404,Opening,Yes,14-May-14,0,0,0,100
Food,St. Louis EHS Live,Sonny's,TAVERN,Low Complexity,20140404,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Cheshire Inn Basso,RESTAURANT,Medium Complexity,20140404,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Penn Station East Coast Sub,RESTAURANT,Medium Complexity,20140404,Routine,No,,0,5,0,95
Food,St. Louis EHS Live,2 Schae Cafe,RESTAURANT,Low Complexity,20140404,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Copia,RESTAURANT,High Complexity,20140404,Routine,No,,2,0,0,94
Food,St. Louis EHS Live,Westin Hotel Banquet Kitchen,RESTAURANT,High Complexity,20140404,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Westin Hotel Clark Street Grill,RESTAURANT,High Complexity,20140404,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Westin Hotel Employee Cafeteria,RESTAURANT,High Complexity,20140404,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,MasterPieza Gourmet Pizza,CARRYOUT,Initial Permit Application,20140404,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Buttery Restaurant,RESTAURANT,Medium Complexity,20140404,Re-inspection,No,,0,2,1,98
Food,St. Louis EHS Live,Phuc Loi Restaurant,RESTAURANT,High Complexity,20140404,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,The Bistro At Grand Center,RESTAURANT,Medium Complexity,20140404,Re-inspection,No,,0,2,0,98
Food,St. Louis EHS Live,American Legion Post #15,Temporary,Temporary Food Permit,20140404,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,City Greens Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140404,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,St Mary Magdalen Church,Temp Stands,Temp Stands,20140404,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,R C Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140407,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,R C Market,CARRYOUT,Medium Complexity,20140407,Routine,Yes,14-Apr-14,2,3,2,92
Food,St. Louis EHS Live,City Diner At The Fox,RESTAURANT,Medium Complexity,20140407,Routine,Yes,14-Apr-14,4,5,3,90
Food,St. Louis EHS Live,Sunrise Chinese Restaurant,CARRYOUT,Medium Complexity,20140407,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Michael's Food Service @Stlouis Juvenile Center,RESTAURANT,Medium Complexity,20140407,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Carr Square Infant & Toddler,DAYCARE CENTER,Low Complexity,20140407,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sodexo At Wellpoint,RESTAURANT,Medium Complexity,20140407,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Domino's Pizza,RESTAURANT,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Forest Park Montessori,DAY CARE,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lamb's Bride Child Care Center,DAYCARE CENTER,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sam's St Louis Packing Co,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140407,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Fairgrounds Market,CARRYOUT,Low Complexity,20140407,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Subway Sandwiches & Salads,RESTAURANT,Medium Complexity,20140407,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,The Improv Shop,TAVERN,Low Complexity,20140407,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Saddler Residential Care Facilty,INSTITUTION,Medium Complexity,20140407,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,LMW Learning Center,DAYCARE CENTER,Medium Complexity,20140407,Routine,No,,2,0,0,98
Food,St. Louis EHS Live,Soulard Coffee Garden & Cafe,RESTAURANT,Medium Complexity,20140407,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Shameless Grounds,RESTAURANT,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Imo's Pizza,RESTAURANT,Low Complexity,20140407,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Vandeventer Phillips 66,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140407,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Ball Park Partners Llc,Temporary,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mama Josephines,RESTAURANT,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Incredible Pizza Company,Temp Stands,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,"Monty's Sandwich Co
",Temp Stands,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mcalister's Deli,Temporary,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hacienda Mexican Restaurant,Temporary,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mama Campisi's Restaurant Inc,Restaurant And Bar,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bistro 1130,Temp Stands,Temporary Food Permit,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svcs @ Woerner,SCHOOL - PREP,Medium Complexity,20140407,Routine,No,,1,1,0,97
Food,St. Louis EHS Live,St Raphael The Archangel School,SCHOOL - PREP,Medium Complexity,20140407,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kings Food Phillips Inc,CARRYOUT,Medium Complexity,20140407,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Yet Bun Chop Suey,CARRYOUT,Medium Complexity,20140408,Routine,No,,0,6,3,94
Food,St. Louis EHS Live,The Cheese Shack,TRUCK - PREP,Medium Complexity,20140408,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Connelly's Goody Goody Restaur,RESTAURANT,Medium Complexity,20140408,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Drury Inn Union Station,RESTAURANT,Medium Complexity,20140408,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Lombardo's Trattoria,RESTAURANT,Medium Complexity,20140408,Routine,No,,1,4,0,93
Food,St. Louis EHS Live,Energy Express Subway,RESTAURANT,Medium Complexity,20140408,Routine,Yes,10-Apr-14,1,0,0,97
Food,St. Louis EHS Live,Bernie's Place,RESTAURANT,Low Complexity,20140408,Complaint,Yes,22-Apr-14,2,1,0,95
Food,St. Louis EHS Live,Energy Express Krispy Krunchy,RESTAURANT,Medium Complexity,20140408,Routine,Yes,10-Apr-14,2,0,0,94
Food,St. Louis EHS Live,Energy Express Travel Ctr,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140408,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Soulard Restaurant And Bar,RESTAURANT,Medium Complexity,20140408,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Beauvais Manor Healthcare & Rehab Center,NURSING HOME,High Complexity,20140408,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Ready Room,TAVERN,Initial Permit Application,20140408,Opening,No,,0,2,0,98
Food,St. Louis EHS Live,Mom's Deli,CARRYOUT,Low Complexity,20140408,Complaint,No,,0,2,0,98
Food,St. Louis EHS Live,Salume Beddu,RESTAURANT,Low Complexity,20140408,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Piccione Pastry,RESTAURANT,Low Complexity,20140408,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Popeyes Chicken & Biscuits,RESTAURANT,Medium Complexity,20140408,Complaint,No,,0,0,0,100
Food,St. Louis EHS Live,Lutheran Geriatric Care,DAY CARE,Initial Permit Application,20140408,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Missouri Bar & Grill,RESTAURANT,High Complexity,20140408,Re-inspection,No,,0,2,1,98
Food,St. Louis EHS Live,Hair Of The Dog,RESTAURANT,Low Complexity,20140408,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sunshine Ministries,INSTITUTION,Medium Complexity,20140408,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sen Thai-Asian Bistro,RESTAURANT,Medium Complexity,20140408,Routine,Yes,16-Apr-14,1,0,0,98
Food,St. Louis EHS Live,The Barnet Center,RESTAURANT,High Complexity,20140408,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Element,Temp Stands,Temp Stands,20140408,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Third Baptist Church,CHURCHES,High Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Union Station Hotel Doubletree Station Grille,RESTAURANT,Medium Complexity,20140409,Complaint,No,,1,3,0,94
Food,St. Louis EHS Live,Kennerly Temple Child Developm,DAYCARE CENTER,Medium Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Northside Senior Center,SENIOR CENTERS,Medium Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Food Svc Consultants @ St Dominic Priory,INSTITUTION,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ywca St Louis Headstart #1,DAYCARE CENTER,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Billy Burke's Restaurant,RESTAURANT,Low Complexity,20140409,Routine,Yes,16-Apr-14,1,1,1,96
Food,St. Louis EHS Live,Rally's #8159,CARRYOUT,Medium Complexity,20140409,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Bar 101 Soulard,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Angry Beaver,RESTAURANT,Low Complexity,20140409,Routine,Yes,7-Jul-14,1,0,0,97
Food,St. Louis EHS Live,Historic Crossroads,TAVERN,Low Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,International Foods & More @Soulard Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140409,Opening,Yes,12-Jul-14,0,1,0,99
Food,St. Louis EHS Live,Imo's Pizza,RESTAURANT,Medium Complexity,20140409,Complaint,No,,0,0,0,100
Food,St. Louis EHS Live,Gringo,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Thai Country Cafe,RESTAURANT,High Complexity,20140409,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Gokul Indian Restaurant,RESTAURANT,High Complexity,20140409,Routine,No,,0,5,2,95
Food,St. Louis EHS Live,Tamm Avenue Grill,RESTAURANT,Low Complexity,20140409,Routine,Yes,11-Apr-14,2,0,0,94
Food,St. Louis EHS Live,The Sidebar,RESTAURANT,Medium Complexity,20140409,Routine,No,,3,3,1,92
Food,St. Louis EHS Live,Everest Cafe & Bar,RESTAURANT,High Complexity,20140409,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Chartwell @ Ameren Cafe @ Cook Hall,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Elaia,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Chouquette,BAKERY,Low Complexity,20140409,Routine,Yes,14-Apr-14,2,0,0,94
Food,St. Louis EHS Live,Moolah Theatre,TAVERN,Low Complexity,20140409,Routine,Yes,11-Apr-14,1,0,0,97
Food,St. Louis EHS Live,Cafe Nova,RESTAURANT,Low Complexity,20140409,Routine,No,,1,4,2,94
Food,St. Louis EHS Live,Quiktrip #638,GROCERY - Limited Prep,Grocery Store,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Robust Wine Bar,RESTAURANT,Medium Complexity,20140409,Routine,Yes,11-Apr-14,1,2,0,95
Food,St. Louis EHS Live,MX Movies,RESTAURANT,Medium Complexity,20140409,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Latino Americans,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svcs @ Northwest Trans & Law Academ,SCHOOL - PREP,Medium Complexity,20140409,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Tower Grove Manor,NURSING HOME,High Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Bobby's Place Plager Room,RESTAURANT,Low Complexity,20140409,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Parkview Tenants,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Moolah Lanes,RESTAURANT,Low Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Pastry Kitchen@Renaissance St Louis Grand & Suites,BAKERY,Low Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Zlatne Kapi,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Rosati-Kain High School Cafete,SCHOOL - PREP,Medium Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Dairy Queen,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Main Kitchen@Renaissance St Louis Grand & Suites H,COMMISSARY,High Complexity,20140409,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Express Lane Market,GROCERY - Limited Prep,Grocery Store,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Mark's Episcopal Church,CHURCHES,Medium Complexity,20140409,Routine,No,,1,1,0,97
Food,St. Louis EHS Live,Erney's,TAVERN,Low Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lilly's Panaderia Mexican Bread,BAKERY,Initial Permit Application,20140409,Re-inspection,No,,1,2,0,95
Food,St. Louis EHS Live,Banquet Kitchen@Renaissance St Louis Grand & Suite,RESTAURANT,High Complexity,20140409,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,The Bistro,RESTAURANT,Medium Complexity,20140409,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Employee Cafeteria@Renaissance St Louis Grand & Su,COMMISSARY,Medium Complexity,20140409,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Llywelyn's Pub,RESTAURANT,Medium Complexity,20140410,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Black Bear Co-Op,BAKERY,Low Complexity,20140410,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Little Angels Daycare,DAYCARE CENTER,Low Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,South Side Day Nursery,DAYCARE CENTER,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Energy Express Subway,RESTAURANT,Medium Complexity,20140410,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Energy Express Krispy Krunchy,RESTAURANT,Medium Complexity,20140410,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Crown Mart,CARRYOUT,Medium Complexity,20140410,Routine,No,,0,4,0,96
Food,St. Louis EHS Live,Gorgeous Gents Social Club,TAVERN,Low Complexity,20140410,Routine,Yes,14-Apr-14,2,3,3,92
Food,St. Louis EHS Live,Hi Pointe Theatre,CONCESSION STAND,Low Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fu Lee Chinese Kitchen,RESTAURANT,High Complexity,20140410,Routine,No,,0,6,3,96
Food,St. Louis EHS Live,Burger King,RESTAURANT,Low Complexity,20140410,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Adam's Smokehouse,RESTAURANT,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Legghorns and Shakes LLC,TRUCK - PREP,Medium Complexity,20140410,Routine,Yes,15-Apr-14,1,0,0,97
Food,St. Louis EHS Live,Starbucks Coffee Co,RESTAURANT,Low Complexity,20140410,Routine,Yes,15-Apr-14,1,2,1,95
Food,St. Louis EHS Live,Chartwell @ Griesedieck Hall,RESTAURANT,Medium Complexity,20140410,Routine,No,,1,3,0,95
Food,St. Louis EHS Live,Christ In The City/ Crave Coffee House,RESTAURANT,Medium Complexity,20140410,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Immaculate Heart Of Mary Catholic Church,SCHOOL - PREP,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mary Margaret Day Care & Learning Ctr,DAYCARE CENTER,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Raphael The Archangel School,SCHOOL - PREP,Medium Complexity,20140410,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Craft Art Bar,TAVERN,Initial Permit Application,20140410,Opening,Yes,13-May-14,0,0,0,100
Food,St. Louis EHS Live,7-Eleven,GROCERY - Limited Prep,Grocery Store,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kiddiversity Childcare & Developmental Ctr,DAYCARE CENTER,Low Complexity,20140410,Routine,Yes,17-Apr-14,1,0,0,98
Food,St. Louis EHS Live,Pho Grand Restaurant Inc,RESTAURANT,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,E-Mart /Elite Cuisine,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140410,Opening,No,,0,1,0,99
Food,St. Louis EHS Live,The Drunken Fish,RESTAURANT,High Complexity,20140410,Routine,No,,2,0,0,94
Food,St. Louis EHS Live,Gio's Ristorante & Bar,RESTAURANT,Medium Complexity,20140410,Routine,No,,1,3,1,94
Food,St. Louis EHS Live,Breve' Espresso,RESTAURANT,Medium Complexity,20140410,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Rooster Crepe Sandwich Cafe,RESTAURANT,Medium Complexity,20140410,Routine,No,,1,3,3,94
Food,St. Louis EHS Live,Tin Cup,TAVERN,Low Complexity,20140410,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Feraro's Jersey Style Pizza,RESTAURANT,Medium Complexity,20140410,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Broadway Meat Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140410,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Rosie's Place,TAVERN,Low Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Eleven Eleven Mississippi,RESTAURANT,High Complexity,20140410,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,New Dawn Natural Foods,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,College Of Pharmacy,RESTAURANT,High Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Walgreens #06472,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Majic Moments Learning Center,DAYCARE CENTER,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,J. Gumbo's,RESTAURANT,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Chartwell At Bannister House,RESTAURANT,Medium Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Playtime Academy,DAY CARE,Initial Permit Application,20140410,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Fox Concessions,TAVERN,Low Complexity,20140410,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Fox Theatre,RESTAURANT,High Complexity,20140410,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bob's Quality Market,CARRYOUT,Low Complexity,20140410,Routine,Yes,16-Apr-14,2,3,1,93
Food,St. Louis EHS Live,Lift For Life Gym,SCHOOL - PREP,Medium Complexity,20140411,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Mango Peruvian Cuisine,RESTAURANT,High Complexity,20140411,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,St Alphonsus Rock Church,Temporary,Temporary Food Permit,20140411,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ben & Jerry's,CART - PREP,Low Complexity,20140411,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Knights Of Columbus,Temporary,Temporary Food Permit,20140411,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Mary Magdalen Church,Temp Stands,Temp Stands,20140411,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ben & Jerry's,CART - PREP,Low Complexity,20140411,Routine,No,,0,0,0,100
